1008050692,1617984810928,966,IEXG,TSLA,IEX,,8,674.0100,,N,-96
1008050857,1617984810929,700,IEXG,TSLA,IEX,,7,674.0100,,N,-96
1008189550,1617984813476,610,IEXG,TSLA,IEX,,10,674.0000,,N,32
1008328095,1617984816217,632,IEXG,TSLA,IEX,,100,673.9100,,N,-128
1008328200,1617984816218,122,IEXG,TSLA,IEX,,33,673.9100,,N,-96
1008440408,1617984818797,685,IEXG,AMZN,IEX,,2,3352.3600,,N,32
10092032,1617973384021,258,IEXG,TSLA,IEX,,10,678.8900,,X,96
10092037,1617973384021,258,IEXG,TSLA,IEX,,10,678.9400,,X,96
10092042,1617973384021,258,IEXG,TSLA,IEX,,10,678.9500,,X,96
1009264198,1617984835079,593,IEXG,TSLA,IEX,,33,673.6700,,N,32
1009264203,1617984835079,593,IEXG,TSLA,IEX,,100,673.6600,,N,0
1009389883,1617984836938,435,IEXG,TSLA,IEX,,5,673.4200,,N,32
1009390231,1617984836939,875,IEXG,TSLA,IEX,,15,673.4200,,N,32
1009390243,1617984836939,935,IEXG,TSLA,IEX,,22,673.4200,,N,32
1009390299,1617984836940,710,IEXG,TSLA,IEX,,44,673.4200,,N,32
1009390316,1617984836940,816,IEXG,TSLA,IEX,,14,673.4200,,N,32
1009390321,1617984836940,816,IEXG,TSLA,IEX,,5,673.4200,,N,32
1009390328,1617984836940,816,IEXG,TSLA,IEX,,15,673.4200,,N,32
1009390333,1617984836940,816,IEXG,TSLA,IEX,,22,673.4200,,N,32
1009391482,1617984836951,468,IEXG,TSLA,IEX,,10,673.4200,,N,-96
1009391492,1617984836951,522,IEXG,TSLA,IEX,,17,673.4200,,N,-96
1009391530,1617984836951,839,IEXG,TSLA,IEX,,2,673.4200,,N,-96
1009528570,1617984839502,497,IEXG,TSLA,IEX,,100,673.5400,,N,0
1009528738,1617984839503,562,IEXG,TSLA,IEX,,100,673.5300,,N,0
1009731526,1617984841896,329,IEXG,TSLA,IEX,,100,673.4100,,N,-128
1009800993,1617984842237,564,IEXG,AMZN,IEX,,10,3351.3900,,N,32
1010387537,1617984851489,562,IEXG,AMZN,IEX,,2,3351.4900,,N,32
101048871,1617975411934,305,IEXG,TSLA,IEX,,100,676.2300,,N,0
10107615,1617973388961,46,IEXG,TSLA,IEX,,10,678.6700,,X,96
10107620,1617973388961,46,IEXG,TSLA,IEX,,10,678.6200,,X,96
10107625,1617973388961,46,IEXG,TSLA,IEX,,10,678.6100,,X,96
1010858417,1617984859481,240,IEXG,AMZN,IEX,,1,3350.5300,,N,32
1010891412,1617984860063,630,IEXG,TSLA,IEX,,1,673.3650,,N,32
1010946658,1617984860853,624,IEXG,TSLA,IEX,,60,673.2300,,N,32
1010946746,1617984860853,798,IEXG,TSLA,IEX,,39,673.1900,,N,32
1010954032,1617984860863,699,IEXG,TSLA,IEX,,15,673.2100,,N,32
1010988564,1617984861385,320,IEXG,TSLA,IEX,,150,673.2750,,N,0
1011049412,1617984862356,639,IEXG,AMZN,IEX,,100,3350.3150,,N,0
1011148290,1617984864317,267,IEXG,AMZN,IEX,,16,3349.7200,,N,-96
1011148296,1617984864317,267,IEXG,AMZN,IEX,,20,3349.6700,,N,-96
101126678,1617975412540,900,IEXG,TSLA,IEX,,15,676.2400,,N,32
1011334610,1617984867517,658,IEXG,TSLA,IEX,,33,673.1700,,N,32
1011441268,1617984869550,275,IEXG,TSLA,IEX,,5,673.1200,,N,32
1011441523,1617984869555,355,IEXG,TSLA,IEX,,20,673.1200,,N,32
1011564928,1617984872041,438,IEXG,TSLA,IEX,,5,673.2250,,N,32
1011571205,1617984872176,918,IEXG,TSLA,IEX,,100,673.2500,,N,0
1011775575,1617984875684,276,IEXG,TSLA,IEX,,9,673.1400,,N,-96
1011775684,1617984875684,761,IEXG,TSLA,IEX,,91,673.1400,,N,32
1011775690,1617984875684,761,IEXG,TSLA,IEX,,33,673.1400,,N,32
